step,w1,w2
412,0.3194740116596222,-0.4894867241382599
413,0.3192059099674225,-0.4896875023841858
414,0.31897035241127014,-0.48990803956985474
415,0.3187672793865204,-0.4901507496833801
416,0.3185122013092041,-0.49028244614601135
417,0.3182414174079895,-0.49050915241241455
418,0.3180139362812042,-0.4907477796077728
419,0.31773531436920166,-0.4909805357456207
420,0.3174477219581604,-0.4911351799964905
421,0.3172234892845154,-0.4912981688976288
422,0.31701427698135376,-0.49154651165008545
423,0.3167695701122284,-0.49177879095077515
424,0.31649646162986755,-0.49198678135871887
425,0.31627246737480164,-0.4922604262828827
426,0.31609606742858887,-0.4924713373184204
427,0.31584903597831726,-0.49271106719970703
428,0.31560805439949036,-0.49300798773765564
429,0.31537437438964844,-0.493269145488739
430,0.31499794125556946,-0.4935952126979828
431,0.3147733807563782,-0.49375107884407043
432,0.3145669996738434,-0.49393022060394287
433,0.3143271803855896,-0.49419575929641724
434,0.3140530586242676,-0.49441421031951904
435,0.3137832581996918,-0.4945777952671051
436,0.3135233223438263,-0.49478861689567566
437,0.3132321834564209,-0.4950426518917084
438,0.31294581294059753,-0.4952596426010132
439,0.31269529461860657,-0.4955063760280609
440,0.3124479055404663,-0.49567270278930664
441,0.31219950318336487,-0.49593082070350647
442,0.3119715452194214,-0.4961043894290924
443,0.31174829602241516,-0.4963840842247009
444,0.31154727935791016,-0.4966306984424591
445,0.31131163239479065,-0.49689212441444397
446,0.3110917806625366,-0.4971693158149719
447,0.31086665391921997,-0.49740344285964966
448,0.31062051653862,-0.497623085975647
449,0.3104035258293152,-0.49781039357185364
450,0.3101264536380768,-0.49805477261543274
451,0.30990755558013916,-0.4982490837574005
452,0.30965596437454224,-0.4984801709651947
453,0.30941522121429443,-0.49870994687080383
454,0.309159517288208,-0.4989510774612427
455,0.30889588594436646,-0.49916672706604004
456,0.3086422085762024,-0.4994170665740967
457,0.3083614706993103,-0.49965593218803406
458,0.30808231234550476,-0.49989473819732666
459,0.3077688217163086,-0.5001800060272217
460,0.3075399696826935,-0.500403106212616
461,0.3072448670864105,-0.500658392906189
462,0.30702653527259827,-0.5008426308631897
463,0.3067832291126251,-0.5011153221130371
464,0.30650800466537476,-0.5013052225112915
465,0.3062804341316223,-0.5014899969100952
466,0.30609017610549927,-0.5017086863517761
467,0.30576664209365845,-0.501883864402771
468,0.30552607774734497,-0.5020700693130493
469,0.3052963316440582,-0.5023096203804016
470,0.30505964159965515,-0.5025718212127686
471,0.30489176511764526,-0.5028064250946045
472,0.3046789765357971,-0.5030530691146851
473,0.3044317066669464,-0.5032277703285217
474,0.3041326403617859,-0.503491997718811
475,0.303845077753067,-0.5036894083023071
476,0.3036125600337982,-0.5039544105529785
477,0.3033317029476166,-0.5041956901550293
478,0.3031015992164612,-0.5043973326683044
479,0.30284932255744934,-0.5046350955963135
480,0.30258414149284363,-0.5048164129257202
481,0.30234992504119873,-0.5050703883171082
482,0.3020511865615845,-0.5053074359893799
483,0.3018083870410919,-0.5055338740348816
484,0.30157408118247986,-0.5057708024978638
485,0.30132541060447693,-0.5059486031532288
486,0.30108001828193665,-0.5061548948287964
487,0.3008023798465729,-0.5064235329627991
488,0.3005606532096863,-0.5066932439804077
489,0.3002529442310333,-0.5069153904914856
490,0.3000517785549164,-0.507081151008606
491,0.29979997873306274,-0.507298469543457
492,0.29955488443374634,-0.5075589418411255
493,0.2993324100971222,-0.5078054070472717
494,0.2991039454936981,-0.5080410242080688
495,0.29888200759887695,-0.5082865357398987
496,0.2986804246902466,-0.5084853768348694
497,0.298439621925354,-0.5087281465530396
498,0.2982010841369629,-0.5089598298072815
499,0.2979709208011627,-0.5091570019721985
500,0.29772448539733887,-0.5093510150909424
501,0.2974837124347687,-0.5096251368522644
502,0.2972595691680908,-0.5098691582679749
503,0.2970072627067566,-0.5101058483123779
504,0.29681557416915894,-0.5102737545967102
505,0.29656532406806946,-0.5105048418045044
506,0.2963164150714874,-0.5107414722442627
507,0.2960464656352997,-0.5109730958938599
508,0.2958250641822815,-0.51115882396698
509,0.2955821454524994,-0.5113940238952637
510,0.29536089301109314,-0.5116076469421387
511,0.2951013147830963,-0.5117958784103394
512,0.2948840856552124,-0.5120587944984436
513,0.29466453194618225,-0.5122925639152527
514,0.29438960552215576,-0.5125336647033691
515,0.2941629886627197,-0.5127744674682617
516,0.2939114570617676,-0.512996256351471
517,0.2936444580554962,-0.5131719708442688
518,0.29339468479156494,-0.5134719610214233
519,0.29316550493240356,-0.5136669874191284
520,0.2929108738899231,-0.513834536075592
521,0.2926466464996338,-0.5140469670295715
522,0.2924080193042755,-0.5142932534217834
523,0.29223132133483887,-0.5145182609558105
524,0.2919420897960663,-0.5147455334663391
525,0.2916756570339203,-0.5149391293525696
526,0.29142341017723083,-0.5151717066764832
527,0.29126593470573425,-0.5154157280921936
528,0.2910703718662262,-0.5156238675117493
529,0.2907911539077759,-0.51581209897995
530,0.29048189520835876,-0.5160369277000427
531,0.2902233302593231,-0.516284167766571
532,0.28996405005455017,-0.5164784789085388
533,0.2896830439567566,-0.516689658164978
534,0.28945696353912354,-0.5168980360031128
535,0.289194256067276,-0.5171346068382263
536,0.28894248604774475,-0.5173376798629761
537,0.2887110114097595,-0.5175883173942566
538,0.2885168790817261,-0.5178713798522949
539,0.28826528787612915,-0.5180747509002686
540,0.2880464494228363,-0.5183163285255432
541,0.2878251075744629,-0.5184717774391174
542,0.2875848412513733,-0.5186713933944702
543,0.2873288691043854,-0.5188546776771545
544,0.28710120916366577,-0.5190836191177368
545,0.2868415415287018,-0.5193109512329102
546,0.28657349944114685,-0.5195223689079285
547,0.2863234579563141,-0.5197436213493347
548,0.2860887944698334,-0.5199013352394104
549,0.2859034836292267,-0.5201053619384766
550,0.28564319014549255,-0.5202557444572449
551,0.2853403389453888,-0.5204867720603943
552,0.28508883714675903,-0.5207095742225647
553,0.2848934531211853,-0.5209745764732361
554,0.2846447825431824,-0.5212554931640625
555,0.2843778133392334,-0.5214044451713562
556,0.2841111421585083,-0.5216225981712341
557,0.283842533826828,-0.5218135118484497
558,0.2835594415664673,-0.5220933556556702
559,0.283301442861557,-0.5222838521003723
560,0.2831239700317383,-0.522495687007904
561,0.282866507768631,-0.5227078795433044
562,0.28265583515167236,-0.5229490399360657
563,0.28240758180618286,-0.5231450796127319
564,0.28222155570983887,-0.5234075784683228
565,0.2820276618003845,-0.5235980749130249
566,0.2818540036678314,-0.5238235592842102
567,0.2815917134284973,-0.5240186452865601
568,0.2814232409000397,-0.524250328540802
569,0.28124821186065674,-0.5245608687400818
570,0.2810167968273163,-0.5247974991798401
571,0.2807956337928772,-0.5250276327133179
572,0.2805454134941101,-0.5252237915992737
573,0.2803403437137604,-0.5254216194152832
574,0.2801491618156433,-0.5256248712539673
575,0.2798762321472168,-0.5258678793907166
576,0.2796415090560913,-0.526104748249054
577,0.27938950061798096,-0.5263088941574097
578,0.27912187576293945,-0.5264836549758911
579,0.2788178324699402,-0.5266726016998291
580,0.27861258387565613,-0.526911735534668
581,0.27834171056747437,-0.5271538496017456
582,0.2780888080596924,-0.5274055600166321
583,0.27786535024642944,-0.5276422500610352
584,0.2776426374912262,-0.5278217792510986
585,0.2774254083633423,-0.5280479192733765
586,0.2771869897842407,-0.5283030271530151
587,0.2769508957862854,-0.5284969210624695
588,0.2767707407474518,-0.5286879539489746
589,0.27649378776550293,-0.5288949012756348
590,0.27625828981399536,-0.5290987491607666
591,0.27603933215141296,-0.5292807221412659
592,0.27586159110069275,-0.5294958353042603
593,0.27561482787132263,-0.5296832919120789
594,0.2753499746322632,-0.5299295783042908
595,0.27513569593429565,-0.5301692485809326
596,0.2749139964580536,-0.5303966999053955
597,0.2746420204639435,-0.5306658148765564
598,0.2744370698928833,-0.5308781266212463
599,0.2741655111312866,-0.5310696363449097
600,0.2739439010620117,-0.5313000082969666
601,0.27367541193962097,-0.531535804271698
602,0.2734892666339874,-0.5317642092704773
603,0.273295521736145,-0.5320165753364563
604,0.2730940282344818,-0.5322514772415161
605,0.27287477254867554,-0.5325159430503845
606,0.2726115882396698,-0.532709002494812
607,0.2723618447780609,-0.5329372882843018
608,0.27219754457473755,-0.5331973433494568
609,0.27202096581459045,-0.5334259867668152
610,0.2718276083469391,-0.5336316227912903
611,0.2716359794139862,-0.5338053703308105
612,0.27136483788490295,-0.5340023040771484
613,0.27111896872520447,-0.5343260765075684
614,0.27087047696113586,-0.5345472097396851
615,0.2705609202384949,-0.5347939133644104
616,0.270332396030426,-0.5350911617279053
617,0.27004072070121765,-0.5352954268455505
618,0.26981815695762634,-0.5355329513549805
619,0.2695726156234741,-0.5357623100280762
620,0.2693517506122589,-0.5360016822814941
621,0.26909828186035156,-0.5363126993179321
622,0.2687651515007019,-0.5365440845489502
623,0.26854798197746277,-0.5367596745491028
624,0.2683025598526001,-0.5369608402252197
625,0.26817455887794495,-0.5371177196502686
626,0.2679477334022522,-0.53737872838974
627,0.2677156627178192,-0.5376798510551453
628,0.26747238636016846,-0.5378937125205994
629,0.2671409547328949,-0.5381165146827698
630,0.26687195897102356,-0.5383556485176086
631,0.26669347286224365,-0.5385414958000183
632,0.26646071672439575,-0.5387398600578308
633,0.2662430703639984,-0.5389608144760132
634,0.26602450013160706,-0.5391448736190796
635,0.26577600836753845,-0.5393790602684021
636,0.2655221223831177,-0.5396398901939392
637,0.26521074771881104,-0.5398584604263306
638,0.26494652032852173,-0.5400815010070801
639,0.26473933458328247,-0.540293276309967
640,0.2644825875759125,-0.5405257344245911
641,0.2642294764518738,-0.5407595634460449
642,0.2639695703983307,-0.541006863117218
643,0.26368969678878784,-0.5411999225616455
644,0.2634240984916687,-0.5414066314697266
645,0.26316037774086,-0.5416261553764343
646,0.2629412114620209,-0.541908323764801
647,0.2627269923686981,-0.542101263999939
648,0.2624577581882477,-0.5423102974891663
649,0.26224812865257263,-0.5425954461097717
650,0.26200222969055176,-0.5428745150566101
651,0.2617378532886505,-0.5431114435195923
652,0.2615117132663727,-0.543326735496521
653,0.2612696588039398,-0.5435200333595276
654,0.2610548138618469,-0.5436935424804688
655,0.26083552837371826,-0.5438982844352722
656,0.2606412470340729,-0.5441271662712097
657,0.2603539228439331,-0.5443809032440186
658,0.2600853443145752,-0.5445737242698669
659,0.2598620653152466,-0.5448276400566101
660,0.2596645653247833,-0.5450445413589478
661,0.25946444272994995,-0.545271635055542
662,0.2592519521713257,-0.5454229712486267
663,0.25900477170944214,-0.5456461310386658
664,0.25872212648391724,-0.5458862781524658
665,0.2584991455078125,-0.5461117029190063
666,0.25822797417640686,-0.546319842338562
667,0.25798580050468445,-0.5465071201324463
668,0.2577308416366577,-0.546701967716217
